Endedness,Peak_Type,Aligner,Peak_Caller,Deduplicator,Test_Dataset,Control,Synthetic_Genome_Path,Synthetic_Forward_Read_1_Path,Synthetic_Reverse_Read_1_Path,Synthetic_Forward_Read_2_Path,Synthetic_Reverse_Read_2_Path,Reads_per_Peak,Padding,Reads_STD_Dev,Width,Read_Length,Paired,Flank,Expected_Peaks,Observed_Peaks,True_Positives,True_Negatives,False_Positives,False_Negatives,Sensitivity,Precision,F1_Score
paired,broad,bwa_mem,macs3,sambamba,3,no_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_3/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_3/exp_a_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_3/exp_a_2.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_3/exp_b_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_3/exp_b_2.fastq.gz,16.0,5000.0,0.1,1500.0,80.0,10.0,2000.0,1000.0,1008.0,1216549.0,3499519.0,3481.0,284451.0,0.8104923384410393,0.9971467914723409,0.8941827175738599
paired,broad,bwa_mem,macs3,sambamba,4,no_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_4/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_4/exp_a_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_4/exp_a_2.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_4/exp_b_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_4/exp_b_2.fastq.gz,32.0,5000.0,0.1,1500.0,80.0,10.0,2000.0,1000.0,1000.0,1413270.0,3493751.0,9249.0,87730.0,0.9415522984676882,0.9934981536274735,0.9668279905141715
paired,broad,bwa_mem,macs3,sambamba,5,no_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_5/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_5/exp_a_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_5/exp_a_2.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_5/exp_b_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_5/exp_b_2.fastq.gz,64.0,5000.0,0.1,1500.0,80.0,10.0,2000.0,1000.0,1000.0,1456236.0,3491340.0,11660.0,44764.0,0.9701772151898734,0.9920566579648694,0.9809949557007049
paired,broad,bwa_mem,macs3,sambamba,6,no_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_6/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_6/exp_a_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_6/exp_a_2.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_6/exp_b_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_6/exp_b_2.fastq.gz,128.0,5000.0,0.1,1500.0,80.0,10.0,2000.0,1000.0,1000.0,1484438.0,3486658.0,16342.0,16562.0,0.9889660226515656,0.9891109956156132,0.9890385038210662
paired,broad,bwa_mem,macs3,picard,1,no_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_1/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_1/exp_a_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_1/exp_a_2.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_1/exp_b_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_1/exp_b_2.fastq.gz,4.0,5000.0,0.1,1500.0,80.0,10.0,2000.0,1000.0,1063.0,621546.0,3499583.0,3417.0,879454.0,0.4140879413724184,0.9945324763225983,0.5847194894737114
paired,broad,bwa_mem,macs3,picard,2,no_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_2/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_2/exp_a_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_2/exp_a_2.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_2/exp_b_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_2/exp_b_2.fastq.gz,8.0,5000.0,0.1,1500.0,80.0,10.0,2000.0,1000.0,1060.0,806669.0,3501328.0,1672.0,694331.0,0.5374210526315789,0.9979315660098894,0.6986140201901755
paired,broad,bwa_mem,macs3,picard,3,no_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_3/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_3/exp_a_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_3/exp_a_2.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_3/exp_b_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_3/exp_b_2.fastq.gz,16.0,5000.0,0.1,1500.0,80.0,10.0,2000.0,1000.0,1008.0,1216549.0,3499519.0,3481.0,284451.0,0.8104923384410393,0.9971467914723409,0.8941827175738599
paired,broad,bwa_mem,macs3,picard,4,no_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_4/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_4/exp_a_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_4/exp_a_2.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_4/exp_b_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_4/exp_b_2.fastq.gz,32.0,5000.0,0.1,1500.0,80.0,10.0,2000.0,1000.0,1000.0,1413270.0,3493751.0,9249.0,87730.0,0.9415522984676882,0.9934981536274735,0.9668279905141715
paired,broad,bwa_mem,macs3,picard,5,no_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_5/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_5/exp_a_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_5/exp_a_2.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_5/exp_b_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_5/exp_b_2.fastq.gz,64.0,5000.0,0.1,1500.0,80.0,10.0,2000.0,1000.0,1000.0,1456236.0,3491340.0,11660.0,44764.0,0.9701772151898734,0.9920566579648694,0.9809949557007049
paired,broad,bwa_mem,macs3,picard,6,no_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_6/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_6/exp_a_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_6/exp_a_2.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_6/exp_b_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_6/exp_b_2.fastq.gz,128.0,5000.0,0.1,1500.0,80.0,10.0,2000.0,1000.0,1000.0,1484438.0,3486658.0,16342.0,16562.0,0.9889660226515656,0.9891109956156132,0.9890385038210662
paired,broad,bwa_mem,cisgenome,samtools,1,no_control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
paired,broad,bwa_mem,cisgenome,samtools,2,no_control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
paired,broad,bwa_mem,cisgenome,samtools,3,no_control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
paired,broad,bwa_mem,cisgenome,samtools,4,no_control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
paired,broad,bwa_mem,cisgenome,samtools,5,no_control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
paired,broad,bwa_mem,cisgenome,samtools,6,no_control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
paired,broad,bwa_mem,cisgenome,no_deduplication,1,no_control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
paired,broad,bwa_mem,cisgenome,no_deduplication,2,no_control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
paired,broad,bwa_mem,cisgenome,no_deduplication,3,no_control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
paired,broad,bwa_mem,cisgenome,no_deduplication,4,no_control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
paired,broad,bwa_mem,cisgenome,no_deduplication,5,no_control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
paired,broad,bwa_mem,cisgenome,no_deduplication,6,no_control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
paired,broad,bwa_mem,cisgenome,sambamba,1,no_control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
paired,broad,bwa_mem,cisgenome,sambamba,2,no_control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
paired,broad,bwa_mem,cisgenome,sambamba,3,no_control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
paired,broad,bwa_mem,cisgenome,sambamba,4,no_control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
paired,broad,bwa_mem,cisgenome,sambamba,5,no_control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
paired,broad,bwa_mem,cisgenome,sambamba,6,no_control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
paired,broad,bwa_mem,cisgenome,picard,1,no_control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
paired,broad,bwa_mem,cisgenome,picard,2,no_control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
paired,broad,bwa_mem,cisgenome,picard,3,no_control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
paired,broad,bwa_mem,cisgenome,picard,4,no_control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
paired,broad,bwa_mem,cisgenome,picard,5,no_control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
paired,broad,bwa_mem,cisgenome,picard,6,no_control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
paired,broad,bwa_mem,genrich,samtools,1,no_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_1/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_1/exp_a_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_1/exp_a_2.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_1/exp_b_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_1/exp_b_2.fastq.gz,4.0,5000.0,0.1,1500.0,80.0,10.0,2000.0,1000.0,999.0,207763.0,3500182.0,2818.0,1293237.0,0.1384163890739507,0.986617975980739,0.24277320208625827
paired,broad,bwa_mem,genrich,samtools,2,no_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_2/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_2/exp_a_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_2/exp_a_2.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_2/exp_b_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_2/exp_b_2.fastq.gz,8.0,5000.0,0.1,1500.0,80.0,10.0,2000.0,1000.0,849.0,316553.0,3500017.0,2983.0,1184447.0,0.21089473684210527,0.9906645886535477,0.34775802291193364
paired,broad,bwa_mem,genrich,samtools,3,no_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_3/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_3/exp_a_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_3/exp_a_2.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_3/exp_b_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_3/exp_b_2.fastq.gz,16.0,5000.0,0.1,1500.0,80.0,10.0,2000.0,1000.0,548.0,254323.0,3502189.0,811.0,1246677.0,0.169435709526982,0.9968212782302633,0.2896396288665899
paired,broad,bwa_mem,genrich,samtools,4,no_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_4/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_4/exp_a_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_4/exp_a_2.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_4/exp_b_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_4/exp_b_2.fastq.gz,32.0,5000.0,0.1,1500.0,80.0,10.0,2000.0,1000.0,231.0,111559.0,3502946.0,54.0,1389441.0,0.07432311792138574,0.9995161853905907,0.13835805614862337
paired,broad,bwa_mem,genrich,samtools,5,no_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_5/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_5/exp_a_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_5/exp_a_2.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_5/exp_b_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_5/exp_b_2.fastq.gz,64.0,5000.0,0.1,1500.0,80.0,10.0,2000.0,1000.0,45.0,26163.0,3503000.0,0.0,1474837.0,0.017430379746835443,1.0,0.034263533100265
paired,broad,bwa_mem,genrich,samtools,6,no_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_6/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_6/exp_a_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_6/exp_a_2.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_6/exp_b_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_6/exp_b_2.fastq.gz,128.0,5000.0,0.1,1500.0,80.0,10.0,2000.0,1000.0,1.0,804.0,3503000.0,0.0,1500196.0,0.0005356429047301799,1.0,0.0010707122900192037
paired,broad,bwa_mem,genrich,no_deduplication,1,no_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_1/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_1/exp_a_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_1/exp_a_2.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_1/exp_b_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_1/exp_b_2.fastq.gz,4.0,5000.0,0.1,1500.0,80.0,10.0,2000.0,1000.0,932.0,236063.0,3499258.0,3742.0,1264937.0,0.15727048634243837,0.9843956548028606,0.2712113074123753
paired,broad,bwa_mem,genrich,no_deduplication,2,no_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_2/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_2/exp_a_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_2/exp_a_2.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_2/exp_b_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_2/exp_b_2.fastq.gz,8.0,5000.0,0.1,1500.0,80.0,10.0,2000.0,1000.0,786.0,232112.0,3501126.0,1874.0,1268888.0,0.15463824117255162,0.9919909738189464,0.26756642416711146
paired,broad,bwa_mem,genrich,no_deduplication,3,no_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_3/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_3/exp_a_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_3/exp_a_2.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_3/exp_b_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_3/exp_b_2.fastq.gz,16.0,5000.0,0.1,1500.0,80.0,10.0,2000.0,1000.0,583.0,240643.0,3502352.0,648.0,1260357.0,0.1603217854763491,0.9973144460423307,0.27623743680016716
paired,broad,bwa_mem,genrich,no_deduplication,4,no_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_4/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_4/exp_a_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_4/exp_a_2.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_4/exp_b_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_4/exp_b_2.fastq.gz,32.0,5000.0,0.1,1500.0,80.0,10.0,2000.0,1000.0,348.0,177319.0,3502901.0,99.0,1323681.0,0.11813391072618254,0.9994419957388766,0.21129301520836882
paired,broad,bwa_mem,genrich,no_deduplication,5,no_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_5/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_5/exp_a_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_5/exp_a_2.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_5/exp_b_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_5/exp_b_2.fastq.gz,64.0,5000.0,0.1,1500.0,80.0,10.0,2000.0,1000.0,97.0,55477.0,3503000.0,0.0,1445523.0,0.03696002664890073,1.0,0.07128534504525284
paired,broad,bwa_mem,genrich,no_deduplication,6,no_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_6/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_6/exp_a_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_6/exp_a_2.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_6/exp_b_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_6/exp_b_2.fastq.gz,128.0,5000.0,0.1,1500.0,80.0,10.0,2000.0,1000.0,8.0,5620.0,3503000.0,0.0,1495380.0,0.0037441705529646903,1.0,0.007460408065736549
paired,broad,bwa_mem,genrich,sambamba,1,no_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_1/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_1/exp_a_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_1/exp_a_2.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_1/exp_b_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_1/exp_b_2.fastq.gz,4.0,5000.0,0.1,1500.0,80.0,10.0,2000.0,1000.0,999.0,207763.0,3500182.0,2818.0,1293237.0,0.1384163890739507,0.986617975980739,0.24277320208625827
paired,broad,bwa_mem,genrich,sambamba,2,no_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_2/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_2/exp_a_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_2/exp_a_2.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_2/exp_b_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_2/exp_b_2.fastq.gz,8.0,5000.0,0.1,1500.0,80.0,10.0,2000.0,1000.0,849.0,316553.0,3500017.0,2983.0,1184447.0,0.21089473684210527,0.9906645886535477,0.34775802291193364
paired,broad,bwa_mem,genrich,sambamba,3,no_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_3/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_3/exp_a_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_3/exp_a_2.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_3/exp_b_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_3/exp_b_2.fastq.gz,16.0,5000.0,0.1,1500.0,80.0,10.0,2000.0,1000.0,548.0,254323.0,3502189.0,811.0,1246677.0,0.169435709526982,0.9968212782302633,0.2896396288665899
paired,broad,bwa_mem,genrich,sambamba,4,no_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_4/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_4/exp_a_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_4/exp_a_2.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_4/exp_b_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_4/exp_b_2.fastq.gz,32.0,5000.0,0.1,1500.0,80.0,10.0,2000.0,1000.0,231.0,111559.0,3502946.0,54.0,1389441.0,0.07432311792138574,0.9995161853905907,0.13835805614862337
paired,broad,bwa_mem,genrich,sambamba,5,no_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_5/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_5/exp_a_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_5/exp_a_2.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_5/exp_b_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_5/exp_b_2.fastq.gz,64.0,5000.0,0.1,1500.0,80.0,10.0,2000.0,1000.0,45.0,26163.0,3503000.0,0.0,1474837.0,0.017430379746835443,1.0,0.034263533100265
paired,broad,bwa_mem,genrich,sambamba,6,no_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_6/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_6/exp_a_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_6/exp_a_2.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_6/exp_b_1.fastq.gz,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/paired_broad/test_6/exp_b_2.fastq.gz,128.0,5000.0,0.1,1500.0,80.0,10.0,2000.0,1000.0,1.0,804.0,3503000.0,0.0,1500196.0,0.0005356429047301799,1.0,0.0010707122900192037
